1554991252.000000
1.000000
68.00
69.50
69.33
70.00
70.40
71.83
73.29
74.50
75.44
76.20
76.73
77.17
77.62
78.00
78.33
78.62
78.88
79.17
79.42
79.65
79.62
79.64
79.65
79.71
79.76
79.88
80.04
80.21
80.38
80.53
80.65
80.75
80.79
80.85
80.94
81.06
81.19
81.32
81.41
81.50
81.63
81.74
81.86
81.95
82.07
82.17
82.32
82.48
82.59
82.44
82.31
82.19
81.94
81.76
81.60
81.50
81.35
81.14
80.93
80.62
80.68
80.65
80.58
80.48
80.40
80.20
79.97
79.70
79.38
79.08
78.97
78.85
78.72
78.57
78.47
78.42
78.38
78.32
78.23
78.15
78.15
78.15
78.08
78.08
78.05
77.93
77.78
77.65
77.53
77.42
77.32
77.20
77.12
77.03
77.03
77.07
77.12
77.22
77.30
77.40
77.45
77.47
76.95
76.42
75.88
75.33
74.78
74.20
73.68
73.38
73.03
73.05
73.23
73.42
73.60
73.72
73.88
74.12
74.37
74.73
74.95
75.22
75.55
75.88
76.20
76.52
76.80
77.12
77.48
77.83
78.02
78.20
78.37
78.55
78.68
78.77
78.85
78.93
79.05
79.15
79.27
79.37
79.53
79.60
79.70
79.85
80.02
80.13
80.23
80.33
80.43
80.55
80.67
80.77
80.78
80.77
80.72
80.63
80.57
80.48
80.40
80.37
80.85
81.35
81.83
82.33
82.78
83.25
83.68
84.13
84.62
84.73
84.83
84.88
84.92
84.97
85.03
85.10
85.15
85.22
85.27
85.32
85.37
85.40
85.45
85.50
85.57
85.62
85.67
85.73
85.80
85.87
85.93
86.02
86.10
86.18
86.25
86.33
86.40
86.48
86.55
86.60
86.62
86.65
86.73
86.82
86.90
87.00
87.10
87.22
87.33
87.45
87.58
87.72
87.87
87.98
88.12
88.20
88.28
88.33
88.37
88.37
88.35
88.33
88.32
88.32
88.35
88.40
88.48
88.53
88.58
88.63
88.63
88.63
88.62
88.58
88.53
88.45
88.38
88.30
88.23
88.17
88.10
88.05
88.00
87.97
87.95
87.95
87.92
87.88
87.87
87.83
87.82
87.77
87.70
87.65
87.60
87.55
87.50
87.45
87.40
87.37
87.35
87.33
87.25
87.17
87.08
87.00
86.90
86.80
86.70
86.62
86.53
86.45
86.35
86.25
86.13
85.97
85.82
85.70
85.67
85.70
85.77
85.85
85.92
85.97
86.00
86.00
85.97
85.93
85.88
85.83
85.80
85.77
85.77
85.78
85.83
85.92
86.02
86.12
86.20
86.30
86.38
86.40
86.40
86.37
86.32
86.23
86.15
86.05
85.95
85.87
85.80
85.77
85.75
85.72
85.70
85.68
85.67
85.65
85.63
85.62
85.60
85.57
85.55
85.55
85.57
85.58
85.63
85.67
85.70
85.72
85.70
85.68
85.63
85.58
85.53
85.55
85.57
85.57
85.48
85.32
85.13
84.98
84.85
84.72
84.60
84.45
84.23
84.03
83.92
83.78
83.80
83.82
83.82
83.83
83.82
83.80
83.73
83.53
83.38
83.27
83.22
83.22
83.20
83.18
83.17
83.17
83.18
83.18
83.17
83.13
83.10
83.07
83.03
83.02
82.98
82.95
82.92
82.88
82.87
82.82
82.78
82.78
82.78
82.78
82.77
82.78
82.77
82.75
82.73
82.72
82.72
82.72
82.72
82.73
82.75
82.78
82.82
82.87
82.95
83.03
83.12
83.13
83.13
83.12
83.05
83.07
83.15
83.25
83.30
83.38
83.33
83.28
83.22
83.13
83.08
83.03
83.02
83.15
83.28
83.37
83.35
83.33
83.30
83.28
83.27
83.28
83.33
83.38
83.38
83.40
83.38
83.23
83.03
82.77
82.48
82.18
81.87
81.57
81.08
80.63
80.18
79.72
79.25
78.75
78.27
77.80
77.37
76.92
76.48
76.03
75.62
75.20
74.78
74.35
73.90
73.43
